count,game_id,plyr_id,name
616,301031022,8420,cadillac-williams
617,301107001,8420,cadillac-williams
618,301114027,8420,cadillac-williams
619,301121025,8420,cadillac-williams
620,301128033,8420,cadillac-williams
621,301205027,8420,cadillac-williams
622,301212028,8420,cadillac-williams
623,301219027,8420,cadillac-williams
624,301226027,8420,cadillac-williams
625,310102018,8420,cadillac-williams
626,310911014,8420,cadillac-williams
627,310919019,8420,cadillac-williams
628,310925014,8420,cadillac-williams
629,311016009,8420,cadillac-williams
630,311023006,8420,cadillac-williams
631,311030014,8420,cadillac-williams
632,311106022,8420,cadillac-williams
633,311212026,8420,cadillac-williams
634,311218014,8420,cadillac-williams
635,311224023,8420,cadillac-williams
636,320101014,8420,cadillac-williams
637,300912017,8421,adam-jones
638,300919004,8421,adam-jones
639,301003005,8421,adam-jones
640,301010004,8421,adam-jones
641,301024001,8421,adam-jones
642,311030026,8421,adam-jones
643,311120033,8421,adam-jones
644,311127004,8421,adam-jones
645,311204023,8421,adam-jones
646,311211004,8421,adam-jones
647,311218014,8421,adam-jones
648,311224004,8421,adam-jones
649,320101004,8421,adam-jones
650,320107034,8421,adam-jones
651,320910033,8421,adam-jones
652,320916004,8421,adam-jones
653,320923028,8421,adam-jones
654,320930030,8421,adam-jones
655,321007004,8421,adam-jones
656,321014005,8421,adam-jones
657,321021004,8421,adam-jones
658,321104004,8421,adam-jones
659,321111004,8421,adam-jones
660,321118012,8421,adam-jones
661,321125004,8421,adam-jones
662,321202024,8421,adam-jones
663,321209004,8421,adam-jones
664,321213021,8421,adam-jones
665,321223023,8421,adam-jones
666,321230004,8421,adam-jones
667,330105034,8421,adam-jones
668,330908003,8421,adam-jones
669,330916004,8421,adam-jones
670,290913022,8423,antrel-rolle
671,290920030,8423,antrel-rolle
672,290927022,8423,antrel-rolle
673,291011022,8423,antrel-rolle
674,291018026,8423,antrel-rolle
675,291025019,8423,antrel-rolle
676,291101022,8423,antrel-rolle
677,291108003,8423,antrel-rolle
678,291115022,8423,antrel-rolle
679,291122014,8423,antrel-rolle
680,291129010,8423,antrel-rolle
681,291206022,8423,antrel-rolle
682,291214025,8423,antrel-rolle
683,291220008,8423,antrel-rolle
684,291227022,8423,antrel-rolle
685,300110022,8423,antrel-rolle
686,300116018,8423,antrel-rolle
687,300912019,8423,antrel-rolle
688,300919011,8423,antrel-rolle
689,300926019,8423,antrel-rolle
690,301003019,8423,antrel-rolle
691,301010034,8423,antrel-rolle
692,301017019,8423,antrel-rolle
693,301025006,8423,antrel-rolle
694,301107026,8423,antrel-rolle
695,301114019,8423,antrel-rolle
696,301121021,8423,antrel-rolle
697,301128019,8423,antrel-rolle
698,301205019,8423,antrel-rolle
699,301213016,8423,antrel-rolle
700,301219019,8423,antrel-rolle
701,301226009,8423,antrel-rolle
702,310102028,8423,antrel-rolle
703,310911028,8423,antrel-rolle
704,310919019,8423,antrel-rolle
705,310925021,8423,antrel-rolle
706,311002022,8423,antrel-rolle
707,311009019,8423,antrel-rolle
708,311016019,8423,antrel-rolle
709,311030019,8423,antrel-rolle
710,311106017,8423,antrel-rolle
711,311113025,8423,antrel-rolle
712,311120019,8423,antrel-rolle
713,311128018,8423,antrel-rolle
714,311204019,8423,antrel-rolle
715,311211006,8423,antrel-rolle
716,311218019,8423,antrel-rolle
717,311224020,8423,antrel-rolle
718,320101019,8423,antrel-rolle
719,320108019,8423,antrel-rolle
720,320115009,8423,antrel-rolle
721,320122025,8423,antrel-rolle
722,320205017,8423,antrel-rolle
723,320905019,8423,antrel-rolle
724,320916019,8423,antrel-rolle
725,320920029,8423,antrel-rolle
726,320930021,8423,antrel-rolle
727,321007019,8423,antrel-rolle
728,321014025,8423,antrel-rolle
729,321021019,8423,antrel-rolle
730,321028006,8423,antrel-rolle
731,321104019,8423,antrel-rolle
732,321111004,8423,antrel-rolle
733,321125019,8423,antrel-rolle
734,321203028,8423,antrel-rolle
735,321209019,8423,antrel-rolle
736,321216001,8423,antrel-rolle
737,321223033,8423,antrel-rolle
738,321230019,8423,antrel-rolle
739,330908006,8423,antrel-rolle
740,330915019,8423,antrel-rolle
741,290913019,8424,carlos-rogers
742,290920028,8424,carlos-rogers
743,290927008,8424,carlos-rogers
744,291004028,8424,carlos-rogers
745,291011029,8424,carlos-rogers
746,291018028,8424,carlos-rogers
747,291026028,8424,carlos-rogers
748,291108001,8424,carlos-rogers
749,291115028,8424,carlos-rogers
750,291122006,8424,carlos-rogers
751,291129021,8424,carlos-rogers
752,291206028,8424,carlos-rogers
753,291213013,8424,carlos-rogers
754,291221028,8424,carlos-rogers
755,291227028,8424,carlos-rogers
756,300103024,8424,carlos-rogers
757,300912028,8424,carlos-rogers
758,300919028,8424,carlos-rogers
759,300926014,8424,carlos-rogers
760,301003021,8424,carlos-rogers
761,301010028,8424,carlos-rogers
762,301017028,8424,carlos-rogers
763,301024003,8424,carlos-rogers
764,301031008,8424,carlos-rogers
765,301115028,8424,carlos-rogers
766,301128028,8424,carlos-rogers
767,301219006,8424,carlos-rogers
768,301226030,8424,carlos-rogers
769,310911025,8424,carlos-rogers
770,310918025,8424,carlos-rogers
771,310925004,8424,carlos-rogers
772,311002021,8424,carlos-rogers
773,311009025,8424,carlos-rogers
774,311016008,8424,carlos-rogers
775,311030025,8424,carlos-rogers
776,311106028,8424,carlos-rogers
777,311113025,8424,carlos-rogers
778,311120025,8424,carlos-rogers
779,311124033,8424,carlos-rogers
780,311204025,8424,carlos-rogers
781,311211022,8424,carlos-rogers
782,311219025,8424,carlos-rogers
783,311224026,8424,carlos-rogers
784,320101014,8424,carlos-rogers
785,320114025,8424,carlos-rogers
786,320122025,8424,carlos-rogers
787,320909009,8424,carlos-rogers
788,320916025,8424,carlos-rogers
789,320923016,8424,carlos-rogers
790,320930020,8424,carlos-rogers
791,321007025,8424,carlos-rogers
792,321014025,8424,carlos-rogers
793,321018025,8424,carlos-rogers
794,321029022,8424,carlos-rogers
795,321111025,8424,carlos-rogers
796,321119025,8424,carlos-rogers
797,321125018,8424,carlos-rogers
798,321202014,8424,carlos-rogers
799,321209025,8424,carlos-rogers
800,321216017,8424,carlos-rogers
801,321223026,8424,carlos-rogers
802,321230025,8424,carlos-rogers
803,330112025,8424,carlos-rogers
804,330120001,8424,carlos-rogers
805,330203025,8424,carlos-rogers
806,330908025,8424,carlos-rogers
807,330915026,8424,carlos-rogers
808,300912026,8425,mike-williams
809,300919007,8425,mike-williams
810,300926026,8425,mike-williams
811,301003014,8425,mike-williams
812,301017003,8425,mike-williams
813,301024026,8425,mike-williams
814,301031013,8425,mike-williams
815,301107026,8425,mike-williams
816,301114022,8425,mike-williams
817,301121018,8425,mike-williams
818,301205026,8425,mike-williams
819,301219026,8425,mike-williams
820,301226027,8425,mike-williams
821,310102026,8425,mike-williams
822,310108026,8425,mike-williams
823,310116003,8425,mike-williams
824,310911025,8425,mike-williams
825,310918023,8425,mike-williams
826,310925026,8425,mike-williams
827,311002026,8425,mike-williams
828,311023005,8425,mike-williams
829,311106006,8425,mike-williams
830,311113026,8425,mike-williams
831,311120014,8425,mike-williams
832,311127026,8425,mike-williams
833,311201026,8425,mike-williams
834,311212026,8425,mike-williams
835,311218003,8425,mike-williams
836,290913027,8426,demarcus-ware
