game_id,coach_id,team,is_home,year
301226012,12,ten,0,2010
301226013,69,oak,1,2010
301226013,76,ind,0,2010
301226014,50,stl,1,2010
301226014,70,sf,0,2010
301226015,65,mia,1,2010
301226015,71,det,0,2010
301226027,75,tb,1,2010
301226027,83,sea,0,2010
301226030,5,jac,1,2010
301226030,25,wsh,0,2010
301227001,67,atl,1,2010
301227001,42,no,0,2010
301228021,23,phi,1,2010
301228021,86,min,0,2010
310102001,67,atl,1,2010
310102001,13,car,0,2010
310102005,54,cle,1,2010
310102005,63,pit,0,2010
310102007,73,den,1,2010
310102007,44,sd,0,2010
310102008,71,det,1,2010
310102008,86,min,0,2010
310102009,58,gb,1,2010
310102009,38,chi,0,2010
310102011,76,ind,1,2010
310102011,12,ten,0,2010
310102012,77,kc,1,2010
310102012,69,oak,0,2010
310102017,2,ne,1,2010
310102017,65,mia,0,2010
310102018,42,no,1,2010
310102018,75,tb,0,2010
310102020,72,nyj,1,2010
310102020,81,buf,0,2010
310102021,23,phi,1,2010
310102021,85,dal,0,2010
310102025,70,sf,1,2010
310102025,59,ari,0,2010
310102026,83,sea,1,2010
310102026,50,stl,0,2010
310102028,25,wsh,1,2010
310102028,35,nyg,0,2010
310102033,68,bal,1,2010
310102033,18,cin,0,2010
310102034,56,hou,1,2010
310102034,5,jac,0,2010
310108011,76,ind,1,2010
310108011,72,nyj,0,2010
310108026,83,sea,1,2010
310108026,42,no,0,2010
310109012,77,kc,1,2010
310109012,68,bal,0,2010
310109021,23,phi,1,2010
310109021,58,gb,0,2010
310115001,67,atl,1,2010
310115001,58,gb,0,2010
310115023,63,pit,1,2010
310115023,68,bal,0,2010
310116003,38,chi,1,2010
310116003,83,sea,0,2010
310116017,2,ne,1,2010
310116017,72,nyj,0,2010
310123003,38,chi,1,2010
310123003,58,gb,0,2010
310123023,63,pit,1,2010
310123023,72,nyj,0,2010
310206009,58,gb,1,2010
310206009,63,pit,0,2010
310908009,58,gb,1,2011
310908009,42,no,0,2011
310911003,38,chi,1,2011
310911003,67,atl,0,2011
310911005,92,cle,1,2011
310911005,18,cin,0,2011
310911012,77,kc,1,2011
310911012,81,buf,0,2011
310911014,50,stl,1,2011
310911014,23,phi,0,2011
310911020,72,nyj,1,2011
310911020,85,dal,0,2011
310911022,59,ari,1,2011
310911022,90,car,0,2011
310911024,44,sd,1,2011
310911024,86,min,0,2011
310911025,91,sf,1,2011
310911025,83,sea,0,2011
310911027,75,tb,1,2011
310911027,71,det,0,2011
310911028,25,wsh,1,2011
310911028,35,nyg,0,2011
310911030,5,jac,1,2011
310911030,94,ten,0,2011
310911033,68,bal,1,2011
310911033,63,pit,0,2011
310911034,56,hou,1,2011
310911034,76,ind,0,2011
310912007,13,den,1,2011
310912007,69,oak,0,2011
310912015,65,mia,1,2011
310912015,2,ne,0,2011
310918001,67,atl,1,2011
310918001,23,phi,0,2011
310918002,81,buf,1,2011
310918002,69,oak,0,2011
310918007,13,den,1,2011
310918007,18,cin,0,2011
310918008,71,det,1,2011
310918008,77,kc,0,2011
310918010,94,ten,1,2011
310918010,68,bal,0,2011
310918011,76,ind,1,2011
310918011,92,cle,0,2011
310918015,65,mia,1,2011
310918015,56,hou,0,2011
310918016,86,min,1,2011
310918016,75,tb,0,2011
310918017,2,ne,1,2011
310918017,44,sd,0,2011
310918018,42,no,1,2011
310918018,38,chi,0,2011
310918020,72,nyj,1,2011
310918020,5,jac,0,2011
310918023,63,pit,1,2011
310918023,83,sea,0,2011
310918025,91,sf,1,2011
310918025,85,dal,0,2011
310918028,25,wsh,1,2011
310918028,59,ari,0,2011
310918029,90,car,1,2011
310918029,58,gb,0,2011
310919019,35,nyg,1,2011
310919019,50,stl,0,2011
310925002,81,buf,1,2011
310925002,2,ne,0,2011
310925003,38,chi,1,2011
310925003,58,gb,0,2011
310925004,18,cin,1,2011
310925004,91,sf,0,2011
310925005,92,cle,1,2011
310925005,65,mia,0,2011
310925010,94,ten,1,2011
310925010,13,den,0,2011
310925011,76,ind,1,2011
310925011,63,pit,0,2011
310925013,69,oak,1,2011
310925013,72,nyj,0,2011
310925014,50,stl,1,2011
310925014,68,bal,0,2011
310925016,86,min,1,2011
310925016,71,det,0,2011
310925018,42,no,1,2011
310925018,56,hou,0,2011
310925021,23,phi,1,2011
310925021,35,nyg,0,2011
310925024,44,sd,1,2011
310925024,77,kc,0,2011
310925026,83,sea,1,2011
310925026,59,ari,0,2011
310925027,75,tb,1,2011
310925027,67,atl,0,2011
310925029,90,car,1,2011
310925029,5,jac,0,2011
310926006,85,dal,1,2011
310926006,25,wsh,0,2011
311002003,38,chi,1,2011
311002003,90,car,0,2011
311002004,18,cin,1,2011
311002004,81,buf,0,2011
311002005,92,cle,1,2011
311002005,94,ten,0,2011
311002006,85,dal,1,2011
311002006,71,det,0,2011
311002009,58,gb,1,2011
311002009,13,den,0,2011
311002012,77,kc,1,2011
311002012,86,min,0,2011
311002013,69,oak,1,2011
311002013,2,ne,0,2011
311002014,50,stl,1,2011
311002014,25,wsh,0,2011
311002021,23,phi,1,2011
311002021,91,sf,0,2011
311002022,59,ari,1,2011
311002022,35,nyg,0,2011
311002024,44,sd,1,2011
311002024,65,mia,0,2011
311002026,83,sea,1,2011
311002026,67,atl,0,2011
311002030,5,jac,1,2011
311002030,42,no,0,2011
311002033,68,bal,1,2011
311002033,72,nyj,0,2011
311002034,56,hou,1,2011
311002034,63,pit,0,2011
311003027,75,tb,1,2011
311003027,76,ind,0,2011
311009001,67,atl,1,2011
311009001,58,gb,0,2011
311009002,81,buf,1,2011
311009002,23,phi,0,2011
311009007,13,den,1,2011
311009007,44,sd,0,2011
311009011,76,ind,1,2011
311009011,77,kc,0,2011
311009016,86,min,1,2011
311009016,59,ari,0,2011
311009017,2,ne,1,2011
311009017,72,nyj,0,2011
311009019,35,nyg,1,2011
311009019,83,sea,0,2011
311009023,63,pit,1,2011
311009023,94,ten,0,2011
311009025,91,sf,1,2011
311009025,75,tb,0,2011
311009029,90,car,1,2011
311009029,42,no,0,2011
311009030,5,jac,1,2011
311009030,18,cin,0,2011
311009034,56,hou,1,2011
311009034,69,oak,0,2011
311010008,71,det,1,2011
311010008,38,chi,0,2011
311016001,67,atl,1,2011
311016001,90,car,0,2011
311016003,38,chi,1,2011
311016003,86,min,0,2011
311016004,18,cin,1,2011
311016004,76,ind,0,2011
311016008,71,det,1,2011
311016008,91,sf,0,2011
311016009,58,gb,1,2011
311016009,50,stl,0,2011
311016013,69,oak,1,2011
311016013,92,cle,0,2011
311016017,2,ne,1,2011
311016017,85,dal,0,2011
311016019,35,nyg,1,2011
311016019,81,buf,0,2011
311016023,63,pit,1,2011
311016023,5,jac,0,2011
311016027,75,tb,1,2011
311016027,42,no,0,2011
311016028,25,wsh,1,2011
311016028,23,phi,0,2011
311016033,68,bal,1,2011
311016033,56,hou,0,2011
311017020,72,nyj,1,2011
311017020,65,mia,0,2011
311023005,92,cle,1,2011
311023005,83,sea,0,2011
311023006,85,dal,1,2011
311023006,50,stl,0,2011
311023008,71,det,1,2011
311023008,67,atl,0,2011
311023010,94,ten,1,2011
311023010,56,hou,0,2011
311023013,69,oak,1,2011
311023013,77,kc,0,2011
311023015,65,mia,1,2011
311023015,13,den,0,2011
311023016,86,min,1,2011
311023016,58,gb,0,2011
311023018,42,no,1,2011
311023018,76,ind,0,2011
311023020,72,nyj,1,2011
311023020,44,sd,0,2011
311023022,59,ari,1,2011
311023022,63,pit,0,2011
311023027,75,tb,1,2011
311023027,38,chi,0,2011
311023029,90,car,1,2011
311023029,25,wsh,0,2011
311024030,5,jac,1,2011
311024030,68,bal,0,2011
311030002,81,buf,1,2011
311030002,25,wsh,0,2011
311030007,13,den,1,2011
311030007,71,det,0,2011
311030010,94,ten,1,2011
311030010,76,ind,0,2011
311030014,50,stl,1,2011
311030014,42,no,0,2011
311030019,35,nyg,1,2011
311030019,65,mia,0,2011
311030021,23,phi,1,2011
311030021,85,dal,0,2011
311030023,63,pit,1,2011
311030023,2,ne,0,2011
311030025,91,sf,1,2011
311030025,92,cle,0,2011
311030026,83,sea,1,2011
311030026,18,cin,0,2011
311030029,90,car,1,2011
311030029,86,min,0,2011
311030033,68,bal,1,2011
311030033,59,ari,0,2011
311030034,56,hou,1,2011
311030034,5,jac,0,2011
311031012,77,kc,1,2011
311031012,44,sd,0,2011
311106002,81,buf,1,2011
311106002,72,nyj,0,2011
311106006,85,dal,1,2011
311106006,83,sea,0,2011
311106010,94,ten,1,2011
311106010,18,cin,0,2011
311106011,76,ind,1,2011
311106011,67,atl,0,2011
311106012,77,kc,1,2011
311106012,65,mia,0,2011
311106013,69,oak,1,2011
311106013,13,den,0,2011
311106017,2,ne,1,2011
311106017,35,nyg,0,2011
311106018,42,no,1,2011
311106018,75,tb,0,2011
311106022,59,ari,1,2011
311106022,50,stl,0,2011
311106023,63,pit,1,2011
311106023,68,bal,0,2011
311106024,44,sd,1,2011
311106024,58,gb,0,2011
311106028,25,wsh,1,2011
311106028,91,sf,0,2011
311106034,56,hou,1,2011
311106034,92,cle,0,2011
311107021,23,phi,1,2011
311107021,38,chi,0,2011
311110024,44,sd,1,2011
311110024,69,oak,0,2011
311113001,67,atl,1,2011
311113001,42,no,0,2011
311113003,38,chi,1,2011
311113003,71,det,0,2011
311113004,18,cin,1,2011
311113004,63,pit,0,2011
311113005,92,cle,1,2011
311113005,50,stl,0,2011
311113006,85,dal,1,2011
311113006,81,buf,0,2011
311113011,76,ind,1,2011
311113011,5,jac,0,2011
311113012,77,kc,1,2011
311113012,13,den,0,2011
311113015,65,mia,1,2011
311113015,25,wsh,0,2011
311113020,72,nyj,1,2011
311113020,2,ne,0,2011
311113021,23,phi,1,2011
311113021,59,ari,0,2011
311113025,91,sf,1,2011
311113025,35,nyg,0,2011
311113026,83,sea,1,2011
311113026,68,bal,0,2011
311113027,75,tb,1,2011
311113027,56,hou,0,2011
311113029,90,car,1,2011
311113029,94,ten,0,2011
311114009,58,gb,1,2011
311114009,86,min,0,2011
311117007,13,den,1,2011
311117007,72,nyj,0,2011
311120001,67,atl,1,2011
311120001,94,ten,0,2011
311120003,38,chi,1,2011
311120003,44,sd,0,2011
311120005,92,cle,1,2011
311120005,5,jac,0,2011
311120008,71,det,1,2011
311120008,90,car,0,2011
311120009,58,gb,1,2011
311120009,75,tb,0,2011
311120014,50,stl,1,2011
311120014,83,sea,0,2011
311120015,65,mia,1,2011
311120015,81,buf,0,2011
311120016,86,min,1,2011
311120016,69,oak,0,2011
311120019,35,nyg,1,2011
311120019,23,phi,0,2011
311120025,91,sf,1,2011
311120025,59,ari,0,2011
311120028,25,wsh,1,2011
311120028,85,dal,0,2011
311120033,68,bal,1,2011
311120033,18,cin,0,2011
311121017,2,ne,1,2011
311121017,77,kc,0,2011
311124006,85,dal,1,2011
311124006,65,mia,0,2011
311124008,71,det,1,2011
311124008,58,gb,0,2011
311124033,68,bal,1,2011
311124033,91,sf,0,2011
311127001,67,atl,1,2011
311127001,86,min,0,2011
311127004,18,cin,1,2011
311127004,92,cle,0,2011
311127010,94,ten,1,2011
311127010,75,tb,0,2011
311127011,76,ind,1,2011
311127011,90,car,0,2011
311127012,77,kc,1,2011
311127012,63,pit,0,2011
311127013,69,oak,1,2011
311127013,38,chi,0,2011
311127014,50,stl,1,2011
311127014,59,ari,0,2011
311127020,72,nyj,1,2011
311127020,81,buf,0,2011
311127021,23,phi,1,2011
311127021,2,ne,0,2011
311127024,44,sd,1,2011
311127024,13,den,0,2011
311127026,83,sea,1,2011
311127026,25,wsh,0,2011
311127030,5,jac,1,2011
311127030,56,hou,0,2011
311128018,42,no,1,2011
311128018,35,nyg,0,2011
311201026,83,sea,1,2011
311201026,23,phi,0,2011
311204002,81,buf,1,2011
311204002,94,ten,0,2011
311204003,38,chi,1,2011
311204003,77,kc,0,2011
311204005,92,cle,1,2011
311204005,68,bal,0,2011
311204015,65,mia,1,2011
311204015,69,oak,0,2011
311204016,86,min,1,2011
311204016,13,den,0,2011
311204017,2,ne,1,2011
311204017,76,ind,0,2011
311204018,42,no,1,2011
311204018,71,det,0,2011
311204019,35,nyg,1,2011
311204019,58,gb,0,2011
311204022,59,ari,1,2011
311204022,85,dal,0,2011
311204023,63,pit,1,2011
311204023,18,cin,0,2011
311204025,91,sf,1,2011
311204025,50,stl,0,2011
311204027,75,tb,1,2011
311204027,90,car,0,2011
311204028,25,wsh,1,2011
311204028,72,nyj,0,2011
311204034,56,hou,1,2011
311204034,67,atl,0,2011
311205030,5,jac,1,2011
311205030,44,sd,0,2011
311208023,63,pit,1,2011
311208023,92,cle,0,2011
311211004,18,cin,1,2011
311211004,56,hou,0,2011
311211006,85,dal,1,2011
311211006,35,nyg,0,2011
311211007,13,den,1,2011
311211007,38,chi,0,2011
311211008,71,det,1,2011
311211008,86,min,0,2011
311211009,58,gb,1,2011
311211009,69,oak,0,2011
311211010,94,ten,1,2011
311211010,42,no,0,2011
311211015,65,mia,1,2011
311211015,23,phi,0,2011
311211020,72,nyj,1,2011
311211020,77,kc,0,2011
311211022,59,ari,1,2011
311211022,91,sf,0,2011
311211024,44,sd,1,2011
311211024,81,buf,0,2011
311211028,25,wsh,1,2011
311211028,2,ne,0,2011
311211029,90,car,1,2011
311211029,67,atl,0,2011
311211030,5,jac,1,2011
311211030,75,tb,0,2011
311211033,68,bal,1,2011
311211033,76,ind,0,2011
311212026,83,sea,1,2011
311212026,50,stl,0,2011
311215001,67,atl,1,2011
311215001,5,jac,0,2011
311217027,75,tb,1,2011
311217027,85,dal,0,2011
311218002,81,buf,1,2011
311218002,65,mia,0,2011
311218003,38,chi,1,2011
311218003,83,sea,0,2011
311218007,13,den,1,2011
311218007,2,ne,0,2011
311218011,76,ind,1,2011
311218011,94,ten,0,2011
311218012,77,kc,1,2011
311218012,58,gb,0,2011
311218013,69,oak,1,2011
311218013,71,det,0,2011
311218014,50,stl,1,2011
311218014,18,cin,0,2011
311218016,86,min,1,2011
311218016,42,no,0,2011
311218019,35,nyg,1,2011
311218019,25,wsh,0,2011
311218021,23,phi,1,2011
311218021,72,nyj,0,2011
311218022,59,ari,1,2011
311218022,92,cle,0,2011
311218024,44,sd,1,2011
311218024,68,bal,0,2011
311218034,56,hou,1,2011
311218034,90,car,0,2011
311219025,91,sf,1,2011
311219025,63,pit,0,2011
311222011,76,ind,1,2011
311222011,56,hou,0,2011
311224002,81,buf,1,2011
311224002,13,den,0,2011
311224004,18,cin,1,2011
311224004,59,ari,0,2011
311224006,85,dal,1,2011
311224006,23,phi,0,2011
311224008,71,det,1,2011
311224008,44,sd,0,2011
311224010,94,ten,1,2011
311224010,5,jac,0,2011
311224012,77,kc,1,2011
311224012,69,oak,0,2011
311224017,2,ne,1,2011
311224017,65,mia,0,2011
311224020,72,nyj,1,2011
311224020,35,nyg,0,2011
311224023,63,pit,1,2011
311224023,50,stl,0,2011
311224026,83,sea,1,2011
311224026,91,sf,0,2011
311224028,25,wsh,1,2011
311224028,86,min,0,2011
311224029,90,car,1,2011
311224029,75,tb,0,2011
311224033,68,bal,1,2011
311224033,92,cle,0,2011
311225009,58,gb,1,2011
311225009,38,chi,0,2011
311226018,42,no,1,2011
311226018,67,atl,0,2011
320101001,67,atl,1,2011
320101001,75,tb,0,2011
320101004,18,cin,1,2011
320101004,68,bal,0,2011
320101005,92,cle,1,2011
320101005,63,pit,0,2011
320101007,13,den,1,2011
320101007,77,kc,0,2011
320101009,58,gb,1,2011
320101009,71,det,0,2011
320101013,69,oak,1,2011
320101013,44,sd,0,2011
320101014,50,stl,1,2011
320101014,91,sf,0,2011
320101015,65,mia,1,2011
320101015,72,nyj,0,2011
320101016,86,min,1,2011
320101016,38,chi,0,2011
320101017,2,ne,1,2011
320101017,81,buf,0,2011
320101018,42,no,1,2011
320101018,90,car,0,2011
320101019,35,nyg,1,2011
320101019,85,dal,0,2011
320101021,23,phi,1,2011
320101021,25,wsh,0,2011
320101022,59,ari,1,2011
320101022,83,sea,0,2011
320101030,5,jac,1,2011
320101030,76,ind,0,2011
320101034,56,hou,1,2011
320101034,94,ten,0,2011
320107018,42,no,1,2011
320107018,71,det,0,2011
320107034,56,hou,1,2011
320107034,18,cin,0,2011
320108007,13,den,1,2011
320108007,63,pit,0,2011
320108019,35,nyg,1,2011
320108019,67,atl,0,2011
320114017,2,ne,1,2011
320114017,13,den,0,2011
320114025,91,sf,1,2011
320114025,42,no,0,2011
320115009,58,gb,1,2011
320115009,35,nyg,0,2011
320115033,68,bal,1,2011
320115033,56,hou,0,2011
320122017,2,ne,1,2011
320122017,68,bal,0,2011
320122025,91,sf,1,2011
320122025,35,nyg,0,2011
320205017,2,ne,1,2011
320205017,35,nyg,0,2011
320905019,35,nyg,1,2012
320905019,85,dal,0,2012
320909003,38,chi,1,2012
320909003,99,ind,0,2012
320909005,92,cle,1,2012
320909005,23,phi,0,2012
320909007,13,den,1,2012
320909007,63,pit,0,2012
320909008,71,det,1,2012
320909008,12,stl,0,2012
320909009,58,gb,1,2012
320909009,91,sf,0,2012
320909010,94,ten,1,2012
320909010,2,ne,0,2012
320909012,49,kc,1,2012
320909012,67,atl,0,2012
320909016,86,min,1,2012
320909016,43,jac,0,2012
320909018,50,no,1,2012
320909018,25,wsh,0,2012
320909020,72,nyj,1,2012
320909020,81,buf,0,2012
320909022,59,ari,1,2012
320909022,83,sea,0,2012
320909027,100,tb,1,2012
320909027,90,car,0,2012
320909034,56,hou,1,2012
320909034,97,mia,0,2012
320910013,98,oak,1,2012
320910013,44,sd,0,2012
320910033,68,bal,1,2012
320910033,18,cin,0,2012
320913009,58,gb,1,2012
320913009,38,chi,0,2012
320916002,81,buf,1,2012
320916002,49,kc,0,2012
320916004,18,cin,1,2012
320916004,92,cle,0,2012
320916011,99,ind,1,2012
320916011,86,min,0,2012
320916014,12,stl,1,2012
320916014,25,wsh,0,2012
320916015,97,mia,1,2012
320916015,98,oak,0,2012
320916017,2,ne,1,2012
320916017,59,ari,0,2012
320916019,35,nyg,1,2012
320916019,100,tb,0,2012
320916021,23,phi,1,2012
320916021,68,bal,0,2012
320916023,63,pit,1,2012
320916023,72,nyj,0,2012
320916024,44,sd,1,2012
320916024,94,ten,0,2012
320916025,91,sf,1,2012
320916025,71,det,0,2012
320916026,83,sea,1,2012
320916026,85,dal,0,2012
320916029,90,car,1,2012
320916029,50,no,0,2012
320916030,43,jac,1,2012
320916030,56,hou,0,2012
320917001,67,atl,1,2012
320917001,13,den,0,2012
320920029,90,car,1,2012
320920029,35,nyg,0,2012
320923003,38,chi,1,2012
320923003,12,stl,0,2012
320923005,92,cle,1,2012
320923005,81,buf,0,2012
320923006,85,dal,1,2012
320923006,100,tb,0,2012
320923007,13,den,1,2012
320923007,56,hou,0,2012
320923010,94,ten,1,2012
320923010,71,det,0,2012
320923011,99,ind,1,2012
320923011,43,jac,0,2012
320923013,98,oak,1,2012
320923013,63,pit,0,2012
320923015,97,mia,1,2012
320923015,72,nyj,0,2012
320923016,86,min,1,2012
320923016,91,sf,0,2012
320923018,50,no,1,2012
320923018,49,kc,0,2012
320923022,59,ari,1,2012
320923022,23,phi,0,2012
320923024,44,sd,1,2012
320923024,67,atl,0,2012
320923028,25,wsh,1,2012
320923028,18,cin,0,2012
320923033,68,bal,1,2012
320923033,2,ne,0,2012
320924026,83,sea,1,2012
320924026,58,gb,0,2012
320927033,68,bal,1,2012
320927033,92,cle,0,2012
320930001,67,atl,1,2012
320930001,90,car,0,2012
320930002,81,buf,1,2012
320930002,2,ne,0,2012
320930007,13,den,1,2012
320930007,98,oak,0,2012
320930008,71,det,1,2012
320930008,86,min,0,2012
320930009,58,gb,1,2012
320930009,50,no,0,2012
320930012,49,kc,1,2012
320930012,44,sd,0,2012
320930014,12,stl,1,2012
320930014,83,sea,0,2012
320930020,72,nyj,1,2012
320930020,91,sf,0,2012
320930021,23,phi,1,2012
320930021,35,nyg,0,2012
320930022,59,ari,1,2012
320930022,97,mia,0,2012
320930027,100,tb,1,2012
320930027,25,wsh,0,2012
320930030,43,jac,1,2012
320930030,18,cin,0,2012
320930034,56,hou,1,2012
320930034,94,ten,0,2012
321001006,85,dal,1,2012
321001006,38,chi,0,2012
321004014,12,stl,1,2012
321004014,59,ari,0,2012
321007004,18,cin,1,2012
321007004,97,mia,0,2012
321007011,99,ind,1,2012
321007011,58,gb,0,2012
321007012,49,kc,1,2012
321007012,68,bal,0,2012
321007016,86,min,1,2012
321007016,94,ten,0,2012
321007017,2,ne,1,2012
321007017,13,den,0,2012
321007018,50,no,1,2012
321007018,44,sd,0,2012
321007019,35,nyg,1,2012
321007019,92,cle,0,2012
321007023,63,pit,1,2012
321007023,23,phi,0,2012
321007025,91,sf,1,2012
321007025,81,buf,0,2012
321007028,25,wsh,1,2012
321007028,67,atl,0,2012
321007029,90,car,1,2012
321007029,83,sea,0,2012
321007030,43,jac,1,2012
321007030,38,chi,0,2012
321008020,72,nyj,1,2012
321008020,56,hou,0,2012
321011010,94,ten,1,2012
321011010,63,pit,0,2012
321014001,67,atl,1,2012
321014001,98,oak,0,2012
321014005,92,cle,1,2012
321014005,18,cin,0,2012
321014015,97,mia,1,2012
321014015,12,stl,0,2012
321014020,72,nyj,1,2012
321014020,99,ind,0,2012
321014021,23,phi,1,2012
321014021,71,det,0,2012
321014022,59,ari,1,2012
321014022,81,buf,0,2012
321014025,91,sf,1,2012
321014025,35,nyg,0,2012
321014026,83,sea,1,2012
321014026,2,ne,0,2012
321014027,100,tb,1,2012
321014027,49,kc,0,2012
321014028,25,wsh,1,2012
321014028,86,min,0,2012
321014033,68,bal,1,2012
321014033,85,dal,0,2012
321014034,56,hou,1,2012
321014034,58,gb,0,2012
321015024,44,sd,1,2012
321015024,13,den,0,2012
321018025,91,sf,1,2012
321018025,83,sea,0,2012
321021002,81,buf,1,2012
321021002,94,ten,0,2012
321021004,18,cin,1,2012
321021004,63,pit,0,2012
321021011,99,ind,1,2012
321021011,92,cle,0,2012
321021013,98,oak,1,2012
321021013,43,jac,0,2012
321021014,12,stl,1,2012
321021014,58,gb,0,2012
321021016,86,min,1,2012
321021016,59,ari,0,2012
321021017,2,ne,1,2012
321021017,72,nyj,0,2012
321021019,35,nyg,1,2012
321021019,25,wsh,0,2012
321021027,100,tb,1,2012
321021027,50,no,0,2012
321021029,90,car,1,2012
321021029,85,dal,0,2012
321021034,56,hou,1,2012
321021034,68,bal,0,2012
321022003,38,chi,1,2012
321022003,71,det,0,2012
321025016,86,min,1,2012
321025016,100,tb,0,2012
321028003,38,chi,1,2012
321028003,90,car,0,2012
321028005,92,cle,1,2012
321028005,44,sd,0,2012
321028006,85,dal,1,2012
321028006,35,nyg,0,2012
321028007,13,den,1,2012
321028007,50,no,0,2012
321028008,71,det,1,2012
321028008,83,sea,0,2012
321028009,58,gb,1,2012
321028009,43,jac,0,2012
321028010,94,ten,1,2012
321028010,99,ind,0,2012
321028012,49,kc,1,2012
321028012,98,oak,0,2012
321028014,12,stl,1,2012
321028014,2,ne,0,2012
321028020,72,nyj,1,2012
321028020,97,mia,0,2012
321028021,23,phi,1,2012
321028021,67,atl,0,2012
321028023,63,pit,1,2012
321028023,25,wsh,0,2012
321029022,59,ari,1,2012
321029022,91,sf,0,2012
321101024,44,sd,1,2012
321101024,49,kc,0,2012
321104001,67,atl,1,2012
321104001,85,dal,0,2012
321104004,18,cin,1,2012
321104004,13,den,0,2012
321104005,92,cle,1,2012
321104005,68,bal,0,2012
321104009,58,gb,1,2012
321104009,59,ari,0,2012
321104010,94,ten,1,2012
321104010,38,chi,0,2012
321104011,99,ind,1,2012
321104011,97,mia,0,2012
321104013,98,oak,1,2012
321104013,100,tb,0,2012
321104019,35,nyg,1,2012
321104019,63,pit,0,2012
321104026,83,sea,1,2012
321104026,86,min,0,2012
321104028,25,wsh,1,2012
321104028,90,car,0,2012
321104030,43,jac,1,2012
321104030,71,det,0,2012
321104034,56,hou,1,2012
321104034,81,buf,0,2012
321105018,50,no,1,2012
321105018,23,phi,0,2012
321108030,43,jac,1,2012
321108030,99,ind,0,2012
321111003,38,chi,1,2012
321111003,56,hou,0,2012
321111004,18,cin,1,2012
321111004,35,nyg,0,2012
321111015,97,mia,1,2012
321111015,94,ten,0,2012
321111016,86,min,1,2012
321111016,71,det,0,2012
321111017,2,ne,1,2012
321111017,81,buf,0,2012
321111018,50,no,1,2012
321111018,67,atl,0,2012
321111021,23,phi,1,2012
321111021,85,dal,0,2012
321111025,91,sf,1,2012
321111025,12,stl,0,2012
321111026,83,sea,1,2012
321111026,72,nyj,0,2012
321111027,100,tb,1,2012
321111027,44,sd,0,2012
321111029,90,car,1,2012
321111029,13,den,0,2012
321111033,68,bal,1,2012
321111033,98,oak,0,2012
321112023,63,pit,1,2012
321112023,49,kc,0,2012
321115002,81,buf,1,2012
321115002,97,mia,0,2012
321118001,67,atl,1,2012
321118001,59,ari,0,2012
321118006,85,dal,1,2012
321118006,92,cle,0,2012
321118007,13,den,1,2012
321118007,44,sd,0,2012
321118008,71,det,1,2012
321118008,58,gb,0,2012
321118012,49,kc,1,2012
321118012,18,cin,0,2012
321118013,98,oak,1,2012
321118013,50,no,0,2012
321118014,12,stl,1,2012
321118014,72,nyj,0,2012
321118017,2,ne,1,2012
321118017,99,ind,0,2012
321118023,63,pit,1,2012
321118023,68,bal,0,2012
321118028,25,wsh,1,2012
321118028,23,phi,0,2012
321118029,90,car,1,2012
321118029,100,tb,0,2012
321118034,56,hou,1,2012
321118034,43,jac,0,2012
321119025,91,sf,1,2012
321119025,38,chi,0,2012
321122006,85,dal,1,2012
321122006,25,wsh,0,2012
321122008,71,det,1,2012
321122008,56,hou,0,2012
321122020,72,nyj,1,2012
321122020,2,ne,0,2012
321125003,38,chi,1,2012
321125003,86,min,0,2012
321125004,18,cin,1,2012
321125004,98,oak,0,2012
321125005,92,cle,1,2012
321125005,63,pit,0,2012
321125011,99,ind,1,2012
321125011,81,buf,0,2012
321125012,49,kc,1,2012
321125012,13,den,0,2012
321125015,97,mia,1,2012
321125015,83,sea,0,2012
321125018,50,no,1,2012
321125018,91,sf,0,2012
321125019,35,nyg,1,2012
321125019,58,gb,0,2012
321125022,59,ari,1,2012
321125022,12,stl,0,2012
321125024,44,sd,1,2012
321125024,68,bal,0,2012
321125027,100,tb,1,2012
321125027,67,atl,0,2012
321125030,43,jac,1,2012
321125030,94,ten,0,2012
321126021,23,phi,1,2012
321126021,90,car,0,2012
321129001,67,atl,1,2012
321129001,50,no,0,2012
321202002,81,buf,1,2012
321202002,43,jac,0,2012
321202003,38,chi,1,2012
321202003,83,sea,0,2012
321202006,85,dal,1,2012
321202006,23,phi,0,2012
321202007,13,den,1,2012
321202007,100,tb,0,2012
321202008,71,det,1,2012
321202008,99,ind,0,2012
321202009,58,gb,1,2012
321202009,86,min,0,2012
321202010,94,ten,1,2012
321202010,56,hou,0,2012
321202012,49,kc,1,2012
321202012,90,car,0,2012
321202013,98,oak,1,2012
321202013,92,cle,0,2012
321202014,12,stl,1,2012
321202014,91,sf,0,2012
321202015,97,mia,1,2012
321202015,2,ne,0,2012
321202020,72,nyj,1,2012
321202020,59,ari,0,2012
321202024,44,sd,1,2012
321202024,18,cin,0,2012
321202033,68,bal,1,2012
321202033,63,pit,0,2012
321203028,25,wsh,1,2012
321203028,35,nyg,0,2012
321206013,98,oak,1,2012
321206013,13,den,0,2012
321209002,81,buf,1,2012
321209002,12,stl,0,2012
321209004,18,cin,1,2012
321209004,85,dal,0,2012
321209005,92,cle,1,2012
321209005,49,kc,0,2012
321209009,58,gb,1,2012
321209009,71,det,0,2012
321209011,99,ind,1,2012
321209011,94,ten,0,2012
321209016,86,min,1,2012
321209016,38,chi,0,2012
321209019,35,nyg,1,2012
321209019,50,no,0,2012
